source,target,value
25|12.37.12.37,10|25,28
25|12.37.12.37,31|25,10
25|12.37.12.37,36|25,84
25|12.37.12.37,8|25,12
25|12.37.12.37,6|25,16
25|12.37.12.37,13|25,22
12|37.0,9|,9
12|37.0,25|12.37,11
12|37.0,37|12.37,78
12|37.0,36|12,11
12|37.0,15|12,10
15|12.37.12.37.1,0|15,17
20|12.19,6|20.12,10
12|8,37|12,66
12|8,25|12,11
12|8,36|12,12
12|37.23,37|12.37.23,37
12|37.23,8|,11
34|12,28|34,10
34|12,25|34.12,8
34|12,12|34.12,16
34|12,36|34,35
34|12,22|34,53
34|12,37|34,52
12|36.6,37|12.36.6,25
37|10,12|37.10,10
37|22,12|37.22,19
6|12.37.12,19|6,9
12|36.13,11|12.36,8
12|36.13,37|12.36,23
12|22,28|12,12
12|22,37|12,8
12|36.34,37|12.36,22
37|12.37.13,12|37.12.37.13,10
12|21,25|12,9
12|21,0|12,9
12|21,37|12.21,53
12|25.7,37|12,9
0|25,15|0,12
0|25,37|0,9
0|25,36|0.25,9
0|25,21|,13
0|25,12|0,11
26|2.33,37|26,9
12|37.12.36,7|,8
12|37.12.36,17|12,17
12|37.12.36,36|12,231
12|37.12.36,19|12,16
12|37.12.36,3|,20
12|37.12.36,34|12,18
12|37.12.36,20|12,9
12|37.12.36,0|12,14
12|37.12.36,31|,36
12|37.12.36,29|12,12
12|37.12.36,13|12.37.12.36,8
12|37.12.36,11|12.37,13
12|37.12.36,25|12.37,120
12|37.12.36,22|12.37,17
12|37.12.36,8|,56
12|37.12.36,10|,17
12|37.12.36,18|12.37.12.36,11
12|37.12.36,9|,54
12|37.12.36,32|,32
12|37.12.36,37|12.37.12,1284
12|37.12.36,2|12,14
12|37.12.36,15|12,15
12|37.17,37|12.37.17,149
12|37.17,25|12.37,9
12|37.17,32|,8
12|37.17,36|12,11
37|12.37.16,12|37.12.37.16,28
15|12,21|15.12,35
15|12,0|15,159
15|12,36|15,22
15|12,25|,15
15|12,37|15,38
15|12,12|15.12,12
12|37.8,3|,9
12|37.8,9|,11
12|37.8,18|,11
12|37.8,25|12.37.8,8
12|37.8,37|12.37.8,382
12|37.8,32|,8
12|37.8,8|,95
12|37.8,36|12,69
36|29,12|36,45
36|29,1|36,10
22|36,37|22,10
22|36,28|22.36,9
37|7,12|37.7,12
3|36,24|3,9
3|36,27|3,9
17|12.36,32|17,10
27|,3|,11
27|,25|27,29
27|,37|27,202
27|,12|27,36
27|,36|27,33
27|,24|27,8
25|12,11|25,40
25|12,2|25,72
25|12,17|25,38
25|12,5|,8
25|12,0|25.12,11
25|12,37|25.12,580
25|12,30|25,15
25|12,20|25,48
25|12,34|25,82
25|12,26|25,17
25|12,28|25,9
25|12,12|25,286
25|12,15|25,54
25|12,22|25,35
25|12,32|25,67
25|12,7|,12
25|12,18|25,24
25|12,19|25,36
25|12,6|25,21
25|12,4|,11
25|12,16|25,12
25|12,3|25,69
25|12,36|25,211
25|12,29|25,74
25|12,23|25,34
25|12,1|25,30
25|12,10|25,55
25|12,33|25,20
25|12,9|,11
25|12,31|25,20
25|12,8|25,22
25|12,24|25,11
25|12,13|25,58
3|12.25,24|3,9
20|36.19,6|20.36,12
37|1,12|37.1,11
17|32.25.12.37,37|17,29
36|12,25|36,26
36|12,2|36,10
36|12,1|36,11
36|12,11|36,9
36|12,3|36,12
36|12,32|36,19
36|12,19|36,19
36|12,9|36,17
36|12,0|36,12
36|12,15|36,21
36|12,13|36,17
36|12,8|,12
36|12,12|36.12,22
36|12,20|36,12
36|12,17|36,10
36|12,18|36.12,8
36|12,29|36,15
36|12,10|36,17
36|12,7|36,9
1|12,37|1,69
1|12,12|1,18
1|12,36|1,29
1|12,25|1.12,10
1|12,29|1,48
25|12.37.12.37.21,20|25,9
12|18,37|12,29
12|18,25|12,10
25|12.37.25.12,36|25,8
32|36,37|32,8
32|36,17|32.36,9
29|25,37|29,19
29|25,1|,58
29|12,36|29.12,22
29|12,37|29,45
29|12,1|,191
29|12,25|29,21
29|12,12|29,35
28|34,22|28,12
28|34,37|28,16
36|21,12|36.21,28
36|0.25,15|36.0,9
9|36,37|9,18
1|25,37|1,23
1|25,29|1,16
12|31.12.37.25,18|12.31,9
36|15,12|36,28
36|15,0|36.15,11
12|9,18|,9
12|9,37|12,82
12|9,36|12,19
25|24,37|25,9
19|12,12|19,33
19|12,25|,11
19|12,36|19,29
19|12,6|19.12,8
19|12,37|19,40
19|12,20|19,142
37|31,12|37.31,11
36|33,12|36.33,27
12|37.12.37.23,37|12.37.12,21
12|37.12.37.23,8|,10
37|12.16,12|37.12.16,17
6|,12|6,8
6|,25|6,17
6|,20|6,24
6|,37|6,186
6|,19|6,14
6|,36|6,10
12|0.15,21|12,8
36|22,28|,8
12|37.12.36.8,37|12.37.12,34
12|37.12.36.8,8|,13
33|26.36,37|33,8
12|36.18,37|12.36,34
0|12,15|0,45
0|12,36|0,41
0|12,37|0,68
0|12,25|,9
0|12,12|0,44
0|12,21|0.12,8
2|36,26|2,16
12|37.12.37,1|12.37,55
12|37.12.37,25|12.37.12.37,28
12|37.12.37,5|12.37,17
12|37.12.37,20|12,64
12|37.12.37,13|,108
12|37.12.37,3|,139
12|37.12.37,34|12,108
12|37.12.37,27|12,8
12|37.12.37,18|,125
12|37.12.37,16|12,29
12|37.12.37,6|12.37.12,22
12|37.12.37,24|12,55
12|37.12.37,32|,188
12|37.12.37,10|,156
12|37.12.37,31|,235
12|37.12.37,22|12.37,125
12|37.12.37,2|12,165
12|37.12.37,15|12,167
12|37.12.37,37|12.37.12,9552
12|37.12.37,4|12.37.12,23
12|37.12.37,7|,59
12|37.12.37,17|12,52
12|37.12.37,33|12,30
12|37.12.37,11|12.37.12.37,9
12|37.12.37,30|12,30
12|37.12.37,0|12,93
12|37.12.37,36|12,1132
12|37.12.37,26|12.37,21
12|37.12.37,29|12,114
12|37.12.37,21|12,8
12|37.12.37,8|,467
12|37.12.37,19|12,123
12|37.12.37,9|,487
12|37.12.37,23|,68
12|36.7,37|12.36,28
12|37.33,3|,20
12|37.33,37|12.37,161
12|37.33,2|12,12
12|37.33,36|12,13
12|37.33,25|12.37,16
21|,12|21,9
21|,36|21,42
21|,0|21,13
21|,19|,8
21|,37|21,235
21|,25|21,8
21|,15|21,9
1|29.12.31,37|1,22
37|17,12|37.17,11
6|19.20,37|6,8
37|12.37.21,12|37.12.37.21,14
0|36.15,21|0.36,11
30|10.25,4|,31
30|10.25,12|30,11
12|37.18,9|,9
12|37.18,25|12.37,13
12|37.18,37|12.37,93
12|37.18,31|,11
12|37.18,36|12,15
36|13,12|36.13,23
37|12.37.23,12|37.12.37.23,10
37|33,12|37.33,12
16|12,5|16,16
16|12,37|16,28
16|12,36|16,9
34|25,28|34,12
34|25,37|34,22
34|25,12|34,12
34|25,36|34,10
34|25,22|34,37
16|25,37|16,10
37|12.37.17,12|37.12.37.17,12
18|12.31,37|18,15
18|12.31,25|18,8
18|12.31,7|18,47
19|20,6|19.20,8
19|20,37|19,28
19|20,36|19,8
37|25,12|37.25,16
15|21,37|15,9
11|12.36,13|11.12,9
11|12.36,37|11,13
37|16,12|37.16,8
29|36,37|29,10
29|36,1|29.36,8
11|12,12|11,36
11|12,18|11,24
11|12,36|11,26
11|12,13|11.12,8
11|12,37|11,53
11|12,25|11,31
27|36,37|27,18
12|37.25,37|12.37,586
12|37.25,29|12.37.25,18
12|37.25,19|12.37.25,11
12|37.25,31|12.37.25,27
12|37.25,3|,22
12|37.25,34|12,12
12|37.25,18|,19
12|37.25,0|12,13
12|37.25,33|12,8
12|37.25,15|12.37.25,12
12|37.25,11|12.37,13
12|37.25,13|12.37.25,9
12|37.25,22|12.37,11
12|37.25,8|,22
12|37.25,10|,18
12|37.25,9|,15
12|37.25,32|,9
12|37.25,25|12.37,103
12|37.25,23|,10
12|37.25,2|12,16
12|37.25,36|12,80
37|12.37.12.16,12|37.12.37.12.16,8
15|0,21|15.0,10
19|25,20|19,24
28|,34|28,41
28|,22|28,12
28|,36|28,34
28|,25|,8
28|,12|28,33
28|,37|28,146
18|31,7|18.31,9
33|26.2.25,37|33,36
36|1,29|36,8
36|1,12|36.1,29
28|22.12.37,34|28,114
28|22.12.37,37|28,14
28|22.12.37,12|28,12
21|36,37|21,16
37|19,12|37.19,16
22|25,28|22.25,26
25|8,37|25,8
12|34,28|12,8
12|34,37|12,43
12|34,36|12,8
12|34,25|12,11
12|34,22|12.34,19
12|37.20,9|,21
12|37.20,37|12.37.20,67
12|37.20,36|12,20
13|11.25,37|13,10
26|12.37,2|26,14
12|37.10,30|12,10
12|37.10,37|12.37,37
12|36.28,37|12.36,22
6|20.36,37|6,9
0|36,36|0,11
0|36,21|0.36,9
0|36,37|0,10
32|17.25,37|32,27
10|12.36,30|10.12.36,13
11|12.37.12.37,36|11,8
11|12.37.12.37,13|11.12,9
11|12.37.12.37,12|11.12.37,9
12|26,37|12,12
12|26,33|12,9
9|,37|9,605
9|,12|9,9
9|,8|,13
9|,15|,8
9|,19|9,21
9|,0|,16
9|,18|,17
9|,11|9,10
9|,36|9,9
9|,25|,20
9|,13|,8
9|,20|,17
7|31,25|7,8
33|,36|33,39
33|,26|33,10
33|,37|33,242
33|,25|33,39
33|,12|33,53
33|,3|,9
33|,2|33,20
18|36.12,37|18,8
37|12.37.4,12|37.12.37.4,11
28|22.34,12|28,21
28|22.34,37|28,53
12|37.12.33,37|12.37.12,37
22|34,28|22.34,21
