source,target,value
3|,36|3,11
3|,12|3,8
3|,25|3,10
12|37.1,15|12.37.1,8
12|37.1,37|12.37.1,184
12|37.1,31|,11
12|37.1,29|12,19
12|37.1,36|12,15
12|37.1,25|12.37.1,8
12|37.24,3|12.37.24,9
12|37.24,37|12.37.24,56
12|37.24,25|12.37,9
12|37.24,10|,8
36|30,12|36,16
36|30,4|36,12
18|12.37.12.36,7|18,11
37|12.37.24,12|37.12.37.24,31
12|9,36|12,19
12|9,37|12,82
12|9,18|,9
33|36,37|33,8
29|12.37.25,1|,18
37|26,12|37.26,46
15|36,36|15,11
15|36,0|15,12
15|36,37|15,8
15|36,21|15.36,11
32|25,17|32,58
32|25,37|32,8
12|36.16,37|12.36,18
12|0.15,21|12,8
20|36,36|20,9
20|36,6|20.36,9
20|36,37|20,9
25|12.7,37|25.12,10
37|11,12|37.11,94
12|32,37|12,38
12|32,17|12.32,9
37|25.18,12|37.25.18,9
18|,31|,12
18|,0|,30
18|,13|,11
18|,37|18,175
18|,11|18,16
18|,7|18,33
18|,32|,12
18|,36|18,12
18|,17|,9
18|,12|18,29
18|,25|18,13
12|36.25,25|12.36,12
12|36.25,13|12.36.25,8
12|36.25,37|12.36,141
12|36.25,36|12.36,31
12|36.0,37|12.36,17
12|36.0,36|12.36,15
37|,8|,11
37|,19|,9
37|,25|,12
37|,5|,15
37|,13|,9
37|,16|37,14
37|,20|,8
37|,12|37,415
37|,15|,11
37|,23|,9
37|,3|,14
37|,32|,10
37|,18|,9
37|,22|,9
37|,2|,8
12|37.25.17,37|12.37,37
3|36,24|3,9
3|36,27|3,9
36|3,12|36,9
36|3,24|36,11
6|19.20,37|6,8
36|29,12|36,45
36|29,1|36,10
25|,36|25,11
25|,15|25,31
25|,26|25,15
25|,21|,11
25|,13|25,29
25|,9|,12
25|,18|25,19
25|,5|,10
25|,6|25,21
25|,33|25,9
25|,19|25,24
25|,31|25,14
25|,2|25,63
25|,12|25,12
25|,17|25,34
25|,20|25,41
25|,1|25,23
25|,3|25,9
25|,24|25,8
25|,4|,18
25|,10|25,51
25|,16|25,10
25|,0|25,9
25|,7|,19
25|,22|25,42
25|,23|25,26
25|,32|25,58
25|,29|25,19
25|,11|25,10
25|,30|25,8
25|,28|25,8
25|,34|25,10
25|,8|25,12
25|,37|25,1117
13|11.25,37|13,10
16|37,37|16,14
36|2,12|36,12
36|2,26|36,16
12|37.3,37|12.37,28
12|34.28,37|12,21
30|12,10|30,22
30|12,4|,16
30|12,12|30,8
30|12,37|30,29
17|,34|,8
17|,12|17,65
17|,25|17,14
17|,36|17,61
17|,32|17,13
17|,37|17,200
25|11,36|25,17
25|11,12|25.11,12
25|11,37|25,38
17|12.32,37|17,9
12|18,25|12,10
12|18,37|12,29
12|37.12.37.34,2|12,8
12|37.12.37.34,37|12.37.12.37,77
37|12.17,12|37.12.17,48
12|37.12.37.6,36|12,10
12|37.12.37.6,37|12.37.12.37.6,78
12|37.12.37.6,9|,30
37|12.37.12.37.13,12|37.12.37.12.37.13,14
27|36,37|27,18
12|37.6,9|12.37.6,23
12|37.6,37|12.37.6,126
12|37.12.37.20,37|12.37.12.37,43
12|37.12.37.20,9|,11
13|36,12|13,9
13|36,37|13,20
20|6.19,12|20,10
20|6.19,37|20,23
37|34,12|37.34,104
24|36,36|,8
19|12.37.21,20|19,14
15|,0|15,9
15|,6|,9
15|,19|,16
15|,21|,160
15|,25|,17
15|,12|,58
15|,36|15,13
15|,37|15,77
31|12.37.25,12|31.12.37.25,9
12|37.22,37|12.37,19
36|9,12|36.9,71
36|9,11|36,8
36|9,18|,9
30|10.36,4|,12
7|18.31,12|7,9
12|37.12.36.8,8|,13
12|37.12.36.8,37|12.37.12,34
9|36,37|9,18
24|27,25|24,8
24|27,37|24,25
2|,26|2,36
2|,25|2,10
2|,33|,34
2|,37|2,52
2|,12|2,14
2|,36|2,16
25|24,37|25,9
15|21,37|15,9
29|12.31,1|29.12.31,22
36|11,12|36.11,24
12|16,37|12.16,24
24|,27|,243
24|,3|,31
24|,36|,55
24|,12|,20
24|,37|24,107
24|,25|24,9
36|13,12|36.13,23
7|31,25|7,8
11|12.36,13|11.12,9
11|12.36,37|11,13
30|4,10|30,10
30|4,37|30,9
37|12.28,12|37.12.28,18
19|12,36|19,29
19|12,6|19.12,34
19|12,12|19,33
19|12,25|,11
19|12,20|19,142
19|12,37|19,40
12|37.27,25|12.37,17
12|37.27,37|12.37.27,113
12|37.27,36|12,20
12|37.27,10|,33
7|,12|7,27
7|,31|7,12
7|,25|7,18
7|,37|7,116
7|,36|7,8
7|,18|7,21
7|36,25|7,8
12|25.7,37|12,9
37|12.37.17,12|37.12.37.17,107
11|25,36|11,10
11|25,13|11.25,10
11|25,37|11,18
28|22.25,34|28.22.25,16
26|2,36|26.2,12
26|2,33|,269
26|2,25|,8
26|2,37|26,36
26|2,12|26,16
12|37.12.37,4|12.37.12,23
12|37.12.37,29|12,114
12|37.12.37,26|12.37,21
12|37.12.37,23|,68
12|37.12.37,30|12,30
12|37.12.37,37|12.37.12.37,9514
12|37.12.37,9|,487
12|37.12.37,11|12.37.12.37,9
12|37.12.37,25|12.37.12.37,10
12|37.12.37,34|12,108
12|37.12.37,6|12.37.12,22
12|37.12.37,32|,188
12|37.12.37,36|12,1132
12|37.12.37,33|12,30
12|37.12.37,27|12,8
12|37.12.37,8|,467
12|37.12.37,18|,125
12|37.12.37,3|,139
12|37.12.37,1|12.37,55
12|37.12.37,16|12,29
12|37.12.37,7|,59
12|37.12.37,10|,156
12|37.12.37,2|12,165
12|37.12.37,31|,235
12|37.12.37,15|12,167
12|37.12.37,20|12,64
12|37.12.37,13|,108
12|37.12.37,24|12,55
12|37.12.37,5|12.37,17
12|37.12.37,0|12,93
12|37.12.37,21|12,8
12|37.12.37,19|12,123
12|37.12.37,22|12.37,125
12|37.12.37,17|12,52
36|21,12|36.21,28
12|37.2,37|12.37,27
12|19,6|,8
12|19,37|12,34
12|19,20|12.19,10
25|1,29|25,10
25|1,12|25,11
25|1,37|25,20
11|,12|11,9
11|,0|,14
11|,36|11,45
11|,13|,77
11|,18|11,9
11|,25|11,17
11|,37|11,165
31|12.36,12|31.12.36,15
31|12.36,37|31,17
12|34.12,22|12.34,16
12|34.12,37|12,11
20|12,6|20.12,15
20|12,19|20.12,8
20|12,36|20,25
20|12,12|20,28
20|12,37|20,45
16|23,37|16,26
34|25,12|34,12
34|25,36|34,10
34|25,28|34,12
34|25,37|34,22
34|25,22|34,37
17|32.36,37|17,9
21|0.36,37|21,9
25|18,36|25,13
25|18,37|25.18,30
36|17,12|36.17,44
9|8,37|9,9
12|36.6,37|12.36.6,25
26|12.2,33|26.12,9
12|37.12.37.21,19|12,14
12|37.12.37.21,37|12.37.12.37,102
12|37.12.37.21,25|12.37.12.37.21,9
20|25,6|20.25,13
0|21,37|0,35
0|21,12|0,13
11|12.37,13|11.12,25
11|12.37,36|11,17
11|12.37,18|11,13
11|12.37,12|11.12.37,8
11|12.37,37|11,22
11|12.37,25|11,23
12|36.33,37|12.36,27
28|12,34|28,10
28|12,12|28,9
28|12,22|28,12
28|12,37|28,11
0|12.36,37|0,10
0|12.36,12|0,9
36|19,20|36.19,12
36|19,12|36.19,24
6|12.37.12,19|6,9
12|36.7,37|12.36,28
12|36.8,8|,12
12|36.8,37|12.36.8,62
12|36.8,36|12.36,20
18|12.31,7|18,47
18|12.31,25|18,8
18|12.31,37|18,15
8|,12|8,66
8|,36|8,129
8|,9|8,9
8|,37|8,666
8|,32|,13
8|,23|8,9
8|,25|8,8
12|2,26|12.2,9
5|23,16|,145
5|23,36|,8
5|23,37|5,15
37|13,12|37.13,19
25|6,37|25,17
6|25,20|6.25,9
12|37.15,37|12.37,33
37|15,12|37.15,33
11|9,18|11,10
24|25,37|24,8
6|20.12,37|6,15
6|20.12,19|6,23
37|12.36,12|37.12.36,36
33|,37|33,242
33|,2|33,20
33|,3|,9
33|,36|33,39
33|,26|33,14
33|,12|33,10
33|,25|33,39
11|13,36|11,17
11|13,12|11,36
11|13,25|11,53
11|13,18|11,8
11|13,37|11,58
25|12.37.25.12,36|25,8
37|29,12|37.29,68
10|4,30|,16
12|36.12,37|12.36,1311
12|36.12,18|12.36,24
12|36.12,10|12.36,22
12|36.12,1|12.36,16
12|36.12,7|,10
12|36.12,3|12.36,25
12|36.12,2|12,30
12|36.12,32|,50
12|36.12,0|12.36,19
12|36.12,9|,101
12|36.12,20|12.36,16
12|36.12,17|12.36,12
12|36.12,34|12.36,16
12|36.12,8|,82
12|36.12,13|,45
12|36.12,29|12.36,30
12|36.12,23|,10
12|36.12,36|12.36,309
12|36.12,25|12.36,116
12|36.12,22|,13
12|36.12,11|12.36,30
12|36.12,15|12.36,22
12|36.12,31|12.36,38
12|36.12,19|12.36.12,8
12|37.12.37.16,8|,28
12|37.12.37.16,37|12.37.12.37,73
9|12.37.6,37|9,23
19|12.37.25,20|19,11
12|8,37|12,66
12|8,25|12,11
12|8,36|12,12
12|25,11|12,11
12|25,3|12.25,9
12|25,36|12,49
12|25,13|12.25,11
12|25,18|,12
12|25,2|12,11
12|25,23|,9
12|25,19|12,11
12|25,9|,8
12|25,34|12,18
12|25,10|,17
12|25,25|12,9
12|25,37|12,194
12|25,31|,12
12|25,15|12,12
12|25,0|12,8
12|25,29|12.25,15
25|12.17,37|25.12,8
11|18,37|11,16
11|18,36|11,8
3|12.36,24|3,14
20|36.19,6|20.36,12
1|12.37,25|1.12,9
1|12.37,36|1,20
1|12.37,37|1,22
1|12.37,29|1,35
37|12.37.12.37.27,12|37.12.37.12.37.27,39
36|8,12|36.8,62
36|7,12|36.7,28
36|7,25|36,8
10|,36|10,8
10|,37|10,69
10|,23|,8
10|,12|10,14
10|,25|10,8
10|,4|,19
10|,30|,372
19|20.12,6|19.20,8
12|37.12.37.12.37.13,31|,14
12|37.12.37.12.37.13,37|12.37.12.37,34
25|1.12,29|25,10
36|33,12|36.33,27
33|25,37|33,9
6|20.36,37|6,9
12|37.17,25|12.37,9
12|37.17,37|12.37.17,149
12|37.17,32|,8
12|37.17,36|12,11
21|0.12,37|21,19
21|0.12,15|21,8
36|26.2,33|36,12
0|36,36|0,11
0|36,37|0,10
0|36,21|0.36,9
37|12.37.21,12|37.12.37.21,102
10|12.36,30|10.12.36,13
37|12.37.20,12|37.12.37.20,43
16|25,37|16,10
17|32,12|17,65
17|32,37|17,147
17|32,36|17,46
17|32,25|17,87
12|36,18|12.36,10
12|36,1|12.36,13
12|36,2|12,38
12|36,30|12,12
12|36,28|12,10
12|36,0|12.36,10
12|36,9|,151
12|36,20|12.36,9
12|36,17|12.36,10
12|36,8|,123
12|36,22|,29
12|36,6|,16
12|36,29|12.36,26
12|36,26|12,13
12|36,32|,68
12|36,25|12.36,65
12|36,21|12,18
12|36,37|12.36,2102
12|36,31|12.36,17
12|36,27|12,9
12|36,4|,12
12|36,3|12.36,14
12|36,5|12,9
12|36,19|12,64
12|36,16|12,8
12|36,7|,17
12|36,34|12.36,9
12|36,33|12,10
12|36,13|,71
12|36,24|12,11
12|36,23|,20
12|36,36|12.36,416
12|36,15|12.36,11
12|36,10|12.36,23
12|36,11|12.36,9
37|8,12|37.8,9
18|11,36|18,9
18|11,12|18,9
18|11,37|18,8
37|25,12|37.25,39
