source,target,value
27|,37|27,1.0
10|34.18.40,7|10,1.0
9|28,36|9,0.1951219512195122
9|28,12|9,0.2682926829268293
9|28,18|9.28,1.0
18|22,14|18.22,1.0
18|22,38|18,0.03937007874015748
18|22,36|18,0.09448818897637795
18|22,8|18.22,1.0
18|22,40|,0.6417322834645669
18|22,37|18,0.047244094488188976
18|22,39|18,0.05511811023622047
18|25,40|18.25,1.0
36|29,29|36,1.0
5|14.18,25|5,1.0
14|9,100|,0.6984126984126984
14|9,18|14,0.30158730158730157
40|18.17,18|40.18.17,0.6551724137931034
30|2,100|,0.5217391304347826
30|2,6|30,0.4782608695652174
14|10,100|,0.6557377049180327
14|10,18|14,0.3442622950819672
18|12,40|18.12,1.0
18|12,36|18,0.21666666666666667
12|36,9|12,0.7435897435897436
12|36,100|,0.2564102564102564
27|1.18.0,14|27,1.0
14|36.14.27,100|,1.0
32|18.40,18|32,1.0
18|28,40|,1.0
40|18.10,18|40.18.10,0.7446808510638298
40|,33|40,1.0
40|,34|,0.018924302788844622
40|,5|,0.019762845849802372
40|,24|,0.006980802792321117
40|,8|40,1.0
40|,12|,0.01261467889908257
40|,14|,0.011398963730569948
40|,25|,0.019762845849802372
40|,9|,0.014908256880733946
40|,32|,0.006980802792321117
40|,28|,0.022935779816513763
40|,18|40,0.9701195219123506
40|,21|,0.02254791431792559
40|,23|40,1.0
40|,7|,0.010956175298804782
40|,6|40,1.0
40|18.27,18|40.18.27,0.20967741935483872
40|12,12|,1.0
25|18,100|,0.10847457627118644
25|18,5|25,0.6813559322033899
25|18,14|25.18,1.0
25|18,18|25,0.08813559322033898
19|,26|19,1.0
19|,18|19,1.0
19|,3|,1.0
9|38,100|,1.0
14|7,100|,1.0
22|14,18|22,0.6304347826086957
22|14,8|22,0.3695652173913043
1|14,18|1,0.5
1|14,27|1.14,1.0
28|9,100|,1.0
33|23,18|33,1.0
9|,100|,0.43112947658402206
9|,37|9,0.01790633608815427
9|,38|9,1.0
9|,36|9,0.11570247933884298
9|,12|9,0.1115702479338843
9|,39|9,1.0
9|,18|9,0.13360881542699724
9|,14|9,0.6984126984126984
9|,28|9,1.0
9|,40|9,1.0
0|,100|,0.14642857142857144
0|,1|0,1.0
0|,27|0,1.0
0|,14|,0.05357142857142857
0|,18|0,0.5821428571428572
0|,25|,0.10752688172043011
18|5,100|,0.1368421052631579
18|5,40|18.5,1.0
18|5,39|18,0.11578947368421053
18|5,36|18,0.14736842105263157
18|40.18.33,100|,1.0
28|36,9|28,1.0
3|,18|3,1.0
18|19,40|,1.0
29|18,20|29.18,1.0
12|28,36|12,0.1111111111111111
12|28,18|12,0.053763440860215055
12|28,9|12.28,0.8351254480286738
18|28.18,12|18,1.0
28|37,9|28,1.0
15|13,18|15,0.8807339449541285
15|13,14|15,0.11926605504587157
15|13,36|15,0.06739130434782609
15|13,100|,0.48043478260869565
28|,100|,0.06294706723891273
28|,14|28,1.0
28|,40|28,1.0
28|,9|28,0.2718168812589413
28|,39|28,1.0
28|,12|28,0.44206008583690987
28|,36|28,0.04148783977110158
28|,37|28,1.0
28|,18|28,1.0
40|18.2,18|40.18.2,0.2222222222222222
18|0,27|18.0,0.5416666666666666
18|0,1|18.0,1.0
18|0,14|18,0.07971014492753623
18|0,100|,0.15942028985507245
18|0,40|18.0,1.0
14|27,100|,0.5244755244755245
14|27,18|14,1.0
14|27,18|14.27,1.0
14|27,36|14.27,1.0
18|36.18.30,100|,1.0
18|11,40|18.11,1.0
18|11,36|18,0.07407407407407407
20|21.14,29|20.21.14,1.0
18|40.18.11,21|18,1.0
